TIME;MAP;RPM;Ignition Angle;Knock Level;CAM1 angle target;CAM1 angle;CAM2 angle target;CAM2 angle;IAT;Air flow;Lambda;Lambda target;TPS;
371.37;54;1533;23.000;0.000;-20.000;-19.000;-5.000;-4.000;20;6;1.063;0.990;19;
371.41;55;1546;23.000;0.000;-20.000;-19.000;-5.000;-4.000;20;6;1.055;0.990;19;
371.45;56;1558;23.000;0.000;-20.000;-18.500;-5.000;-4.000;20;6;1.039;0.990;19;
371.49;56;1561;22.500;0.000;-20.000;-18.000;-5.000;-4.000;20;6;1.039;0.990;20;
371.53;57;1558;22.500;0.000;-20.000;-18.000;-5.000;-4.000;20;6;1.031;0.990;20;
371.57;58;1553;22.500;0.000;-20.000;-18.500;-5.000;-4.000;20;6;1.031;0.990;20;
371.61;58;1548;22.500;0.000;-20.000;-19.000;-5.000;-4.000;20;6;1.023;0.990;20;
371.65;59;1551;22.000;0.000;-20.000;-19.000;-5.000;-4.000;20;7;1.016;0.990;20;
371.69;60;1560;22.000;0.000;-20.000;-21.000;-5.000;-4.500;20;7;1.023;0.990;20;
371.73;61;1568;22.000;0.000;-20.000;-21.500;-5.000;-4.500;20;7;1.031;0.990;21;
371.77;63;1578;21.000;0.000;-20.000;-21.500;-5.000;-4.500;20;7;1.031;0.990;21;
371.81;64;1578;21.000;0.000;-20.000;-22.000;-5.000;-5.000;20;7;1.031;0.990;21;
371.85;64;1577;21.000;0.000;-20.000;-22.000;-5.000;-5.000;20;7;1.031;0.990;21;
371.89;65;1577;21.000;0.000;-20.000;-21.500;-5.000;-5.000;20;7;1.039;0.990;21;
371.93;65;1578;20.500;0.000;-20.000;-21.500;-5.500;-5.000;20;7;1.031;0.990;22;
371.97;66;1592;20.500;0.000;-20.000;-20.500;-5.500;-5.500;20;7;1.023;0.980;22;
372.01;66;1600;20.000;0.000;-20.000;-20.500;-5.500;-5.500;20;7;1.016;0.980;22;
372.05;67;1602;20.000;0.000;-20.000;-20.500;-5.500;-5.500;20;7;1.016;0.980;22;
372.09;67;1604;20.000;0.000;-20.000;-20.000;-5.500;-5.500;20;7;1.008;0.980;22;
372.13;67;1606;20.000;0.000;-20.000;-19.000;-5.500;-5.500;20;9;1.000;0.980;22;
372.17;68;1604;20.000;0.000;-19.500;-19.000;-5.500;-5.500;20;9;1.000;0.980;22;
372.21;67;1602;20.000;0.000;-19.500;-18.500;-5.500;-5.500;19;9;1.000;0.980;22;
372.25;68;1608;20.000;0.000;-19.500;-18.000;-5.500;-5.500;20;9;0.992;0.980;22;
372.29;68;1618;20.000;0.000;-19.500;-18.000;-5.500;-6.000;20;9;0.992;0.980;23;
372.33;69;1623;20.000;0.000;-19.500;-18.500;-5.500;-6.000;20;9;0.992;0.980;23;
372.37;69;1628;20.000;0.000;-19.500;-18.500;-5.500;-6.000;20;9;0.992;0.980;23;
372.41;69;1627;19.500;0.000;-19.500;-18.500;-6.000;-6.000;20;9;0.992;0.980;23;
372.45;70;1628;19.500;0.000;-19.500;-19.000;-6.000;-6.000;20;9;0.984;0.980;23;
372.49;70;1630;19.500;0.000;-19.500;-19.500;-6.000;-6.000;20;9;0.992;0.980;23;
372.53;71;1635;19.000;0.000;-19.500;-19.500;-6.000;-6.000;20;9;1.000;0.980;23;
372.57;71;1638;19.500;0.000;-19.000;-20.000;-6.000;-6.500;20;9;1.000;0.980;23;
372.61;71;1640;19.500;0.000;-19.000;-20.500;-6.000;-6.500;20;9;1.000;0.980;23;
372.65;71;1641;19.500;0.000;-19.000;-20.500;-6.000;-6.500;20;9;1.000;0.980;23;
372.69;71;1646;19.500;0.000;-19.000;-20.500;-6.000;-7.000;20;9;1.000;0.980;23;
372.73;71;1655;19.500;0.000;-19.000;-20.000;-6.000;-6.500;20;9;1.000;0.980;23;
372.77;71;1659;19.500;0.000;-19.000;-19.500;-6.000;-6.500;20;9;0.992;0.980;23;
372.81;71;1663;19.500;0.000;-19.000;-19.500;-6.000;-7.000;20;9;0.992;0.980;23;
372.85;71;1669;19.500;0.000;-19.000;-19.500;-6.000;-7.500;20;9;0.992;0.980;23;
372.89;71;1674;19.500;0.000;-19.000;-19.000;-6.000;-7.500;20;9;0.992;0.980;23;
372.93;71;1679;19.500;0.000;-19.500;-18.500;-6.000;-7.500;20;9;0.969;0.980;23;
372.97;71;1683;19.500;0.000;-19.500;-18.500;-6.000;-7.500;20;9;0.969;0.980;23;
373.01;71;1688;19.500;0.000;-19.000;-18.500;-6.000;-7.000;20;9;0.961;0.980;23;
373.05;71;1695;19.500;0.000;-19.500;-18.500;-6.000;-7.000;20;9;0.969;0.980;24;
373.09;72;1702;19.500;0.000;-19.000;-18.500;-6.000;-7.000;20;11;0.969;0.980;24;
373.13;73;1708;19.500;0.000;-19.000;-18.500;-6.500;-7.000;20;11;0.969;0.980;24;
373.17;73;1714;19.000;0.000;-18.500;-18.000;-6.500;-7.000;20;11;0.969;0.980;24;
373.21;74;1718;19.500;0.000;-18.500;-18.000;-6.500;-7.000;20;11;0.984;0.980;24;
373.25;74;1720;19.000;0.000;-18.500;-18.500;-6.500;-7.000;20;11;0.992;0.980;24;
373.29;74;1735;19.000;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.992;0.980;24;
373.33;74;1744;19.000;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.992;0.980;24;
373.37;74;1750;19.000;0.000;-18.500;-19.000;-6.500;-7.500;20;11;0.984;0.980;24;
373.41;74;1751;19.000;0.000;-18.500;-19.000;-6.500;-7.500;20;11;0.977;0.980;24;
373.45;74;1752;19.000;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.961;0.980;24;
373.49;74;1755;19.000;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.961;0.980;24;
373.53;74;1770;19.500;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.961;0.980;24;
373.57;74;1779;19.500;0.000;-18.500;-19.500;-6.500;-7.000;20;11;0.961;0.980;24;
373.61;74;1784;19.500;0.000;-18.500;-19.500;-6.500;-6.500;20;11;0.969;0.980;24;
373.65;74;1785;19.500;0.000;-18.500;-19.500;-6.500;-6.500;20;11;0.969;0.980;24;
373.69;74;1786;19.500;0.000;-18.500;-19.500;-6.500;-6.500;20;11;0.969;0.980;24;
373.73;74;1791;19.500;0.000;-18.500;-19.500;-6.500;-6.500;20;11;0.961;0.980;24;
373.77;74;1814;20.000;0.000;-18.500;-19.000;-6.500;-7.000;20;11;0.961;0.980;24;
373.81;74;1825;20.000;0.000;-18.500;-18.000;-6.500;-7.000;20;11;0.961;0.980;24;
373.85;73;1830;20.000;0.000;-18.500;-18.000;-6.500;-6.500;19;11;0.961;0.980;24;
373.89;73;1831;20.000;0.000;-18.500;-18.000;-6.500;-6.500;20;11;0.961;0.980;24;
373.93;73;1832;20.000;0.000;-18.500;-18.000;-6.500;-6.500;20;11;0.961;0.980;24;
373.97;73;1833;20.000;0.000;-18.500;-17.500;-6.500;-6.500;20;11;0.961;0.980;24;
374.01;73;1843;20.000;0.000;-18.500;-17.500;-6.500;-6.500;20;11;0.961;0.980;24;
374.05;73;1848;20.000;0.000;-18.500;-17.000;-6.500;-6.000;20;11;0.961;0.980;24;
374.09;73;1855;20.500;0.000;-18.500;-17.000;-6.500;-6.000;20;12;0.961;0.980;24;
374.13;72;1858;20.500;0.000;-18.500;-18.000;-6.500;-6.000;20;12;0.961;0.980;24;
374.17;73;1862;20.500;0.000;-18.500;-18.000;-6.500;-6.000;20;12;0.961;0.980;24;
374.21;73;1866;20.500;0.000;-18.500;-18.000;-6.500;-5.500;19;12;0.961;0.980;24;
374.25;72;1872;20.500;0.000;-19.000;-18.500;-6.000;-5.500;20;12;0.961;0.980;24;
374.29;73;1884;20.500;0.000;-18.500;-19.000;-6.500;-5.500;19;12;0.961;0.980;24;
374.33;72;1892;20.500;0.000;-19.000;-19.000;-6.000;-5.500;20;12;0.961;0.980;24;
374.37;72;1907;21.000;0.000;-19.000;-20.000;-6.000;-5.500;20;12;0.961;0.980;24;
374.41;72;1909;21.000;0.000;-19.000;-20.000;-6.000;-5.500;20;12;0.961;0.980;24;
374.45;72;1911;21.000;0.000;-19.000;-20.000;-6.000;-5.000;19;12;0.953;0.980;24;
374.49;72;1913;21.500;0.000;-19.000;-19.500;-6.000;-5.000;20;12;0.961;0.980;24;
374.53;72;1918;21.000;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.57;71;1929;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.61;71;1934;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.65;71;1939;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.953;0.980;24;
374.69;71;1940;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.73;71;1941;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.77;71;1954;21.500;0.000;-19.000;-19.500;-6.000;-5.000;19;12;0.961;0.980;24;
374.81;71;1964;21.500;0.000;-19.000;-19.500;-6.000;-5.500;19;11;0.961;0.980;24;
374.85;70;1981;22.000;0.000;-19.000;-19.000;-6.000;-5.500;19;11;0.961;0.980;24;
374.89;69;1985;22.500;0.000;-19.500;-19.000;-6.000;-5.500;19;11;0.961;0.980;24;
374.93;70;1986;22.500;0.000;-19.500;-19.000;-6.000;-5.500;20;11;0.961;0.980;24;
374.97;70;1987;22.000;0.000;-19.500;-19.000;-6.000;-5.500;20;11;0.953;0.980;24;
375.01;70;1988;22.500;0.000;-19.500;-19.500;-6.000;-5.500;19;11;0.961;0.980;24;
375.05;70;1995;22.000;0.000;-19.500;-19.500;-6.000;-5.500;20;11;0.961;0.980;24;
375.09;69;2007;22.500;0.000;-19.500;-19.000;-6.000;-5.500;20;11;0.961;0.980;24;
375.13;69;2011;22.500;0.000;-19.500;-19.000;-6.000;-5.500;19;11;0.961;0.980;24;
375.17;69;2013;22.500;0.000;-19.500;-19.000;-6.000;-5.500;19;11;0.961;0.980;24;
375.21;69;2013;23.000;0.000;-19.500;-19.000;-6.000;-5.500;20;11;0.961;0.980;24;
375.25;68;2013;23.000;0.000;-19.500;-19.000;-5.500;-5.500;20;11;0.961;0.980;23;
375.29;67;2019;23.000;0.000;-19.500;-19.000;-5.500;-5.500;19;11;0.961;0.980;24;
375.33;68;2026;23.000;0.000;-20.000;-19.000;-5.500;-5.500;19;11;0.961;0.980;24;
375.37;68;2042;23.000;0.000;-19.500;-19.000;-5.500;-5.500;19;11;0.961;0.980;24;
375.41;68;2058;23.000;0.000;-19.500;-19.000;-5.500;-5.500;19;11;0.953;0.980;24;
375.45;68;2060;23.000;0.000;-19.500;-19.000;-5.500;-5.500;19;11;0.961;0.980;24;
375.49;68;2062;23.000;0.000;-19.500;-19.000;-5.500;-5.500;19;11;0.961;0.980;23;
375.53;66;2065;23.500;0.000;-20.000;-19.500;-5.500;-5.000;19;11;0.961;0.980;23;
375.57;65;2066;23.500;0.000;-20.000;-19.500;-5.500;-5.500;19;11;0.961;0.980;23;
375.61;64;2066;24.000;0.000;-20.000;-19.500;-5.000;-5.500;19;11;0.961;0.990;23;
375.65;64;2071;24.000;0.000;-20.000;-19.500;-5.000;-5.500;19;10;0.961;0.990;23;
375.69;64;2077;24.000;0.000;-20.000;-20.000;-5.000;-5.500;19;10;0.961;0.990;23;
375.73;63;2082;24.000;0.000;-20.000;-20.000;-5.000;-5.500;19;10;0.953;0.990;23;
375.77;62;2086;24.500;0.000;-20.000;-20.000;-5.000;-5.500;19;10;0.961;0.990;23;
375.81;62;2097;24.500;0.000;-20.000;-20.000;-5.000;-5.500;19;10;0.961;0.990;23;
375.85;62;2103;24.500;0.000;-20.000;-20.500;-5.000;-5.500;19;10;0.961;0.990;23;
375.89;61;2113;25.000;0.000;-20.000;-21.000;-5.000;-5.500;19;10;0.961;0.990;23;
375.93;61;2117;25.000;0.000;-20.000;-21.000;-5.000;-5.500;19;10;0.977;0.990;23;
375.97;61;2121;25.000;0.000;-20.000;-21.000;-5.000;-5.500;19;10;0.984;0.990;23;
376.01;62;2125;25.000;0.000;-20.000;-21.000;-5.000;-5.500;19;10;0.984;0.990;24;
376.05;63;2135;24.500;0.000;-20.000;-20.500;-5.000;-5.000;19;12;0.992;0.990;24;
376.09;64;2148;24.500;0.000;-20.000;-20.500;-5.000;-5.000;19;12;0.992;0.990;24;
376.13;65;2152;24.500;0.000;-20.000;-20.500;-5.000;-5.000;19;12;1.000;0.990;24;
376.17;64;2158;24.000;0.000;-20.000;-20.000;-5.000;-5.000;19;12;1.000;0.990;24;
376.21;65;2161;24.500;0.000;-20.000;-20.000;-5.000;-5.000;19;12;1.000;0.990;24;
376.25;65;2164;24.500;0.000;-20.000;-20.000;-5.000;-5.000;19;12;1.000;0.990;24;
376.29;65;2170;24.000;0.000;-20.000;-20.000;-5.000;-4.500;19;12;0.992;0.980;25;
376.33;66;2174;24.000;0.000;-20.000;-20.000;-5.500;-5.000;19;12;0.992;0.980;25;
376.37;66;2184;24.000;0.000;-20.000;-20.000;-5.500;-4.500;19;12;1.000;0.980;25;
376.41;66;2198;24.000;0.000;-20.000;-20.000;-5.500;-4.500;19;12;1.008;0.980;25;
376.45;67;2201;24.000;0.000;-20.000;-20.000;-5.500;-4.500;19;12;1.008;0.980;26;
376.49;67;2204;24.000;0.000;-20.000;-20.000;-5.500;-4.500;19;12;1.000;0.980;26;
376.53;68;2209;23.500;0.000;-19.500;-19.500;-5.500;-4.500;19;14;0.992;0.980;26;
376.57;71;2214;23.500;0.000;-19.500;-19.500;-6.000;-4.500;19;14;0.992;0.980;26;
376.61;71;2226;23.000;0.000;-19.000;-19.500;-6.000;-4.500;19;14;0.992;0.980;26;
376.65;73;2231;23.000;0.000;-19.000;-19.500;-6.000;-5.000;19;14;1.016;0.980;26;
376.69;74;2242;22.500;0.000;-18.500;-19.500;-6.500;-5.000;19;16;1.016;0.980;27;
376.73;77;2248;22.000;0.000;-18.000;-19.500;-7.000;-5.000;19;16;1.016;0.980;28;
376.77;79;2253;21.500;0.000;-17.500;-19.000;-7.000;-5.000;19;16;1.008;0.980;28;
376.81;81;2268;21.500;0.000;-17.000;-19.500;-7.500;-5.500;19;18;1.023;0.980;28;
376.85;82;2285;21.000;0.000;-17.000;-19.000;-7.500;-6.000;19;18;1.063;0.980;28;
376.89;83;2290;21.000;0.000;-17.000;-18.000;-7.500;-6.500;19;18;1.016;0.980;28;
376.93;83;2293;21.000;0.000;-17.000;-17.500;-7.500;-6.500;19;18;1.000;0.980;29;
376.97;85;2295;20.500;0.000;-17.000;-17.500;-8.000;-7.000;19;19;0.984;0.980;29;
377.01;87;2296;20.000;0.000;-16.500;-17.500;-8.000;-7.000;19;20;0.969;0.970;29;
377.05;88;2312;19.000;0.000;-15.500;-16.500;-8.500;-7.500;19;20;0.969;0.970;29;
377.09;89;2336;19.000;0.000;-16.000;-16.000;-8.000;-8.000;19;22;1.000;0.970;30;
377.13;95;2345;18.500;0.000;-15.000;-15.500;-9.000;-8.500;19;22;0.992;0.970;31;
377.17;95;2362;18.000;0.000;-14.500;-15.000;-9.000;-9.500;19;24;0.984;0.970;32;
377.21;98;2379;17.500;0.000;-14.000;-14.000;-9.500;-10.000;19;24;0.992;0.970;32;
377.25;99;2387;17.500;0.000;-14.000;-13.500;-9.500;-10.000;19;25;0.977;0.970;33;
377.29;100;2395;17.500;0.000;-14.000;-13.000;-9.500;-10.000;19;26;0.961;0.960;34;
377.33;103;2413;17.000;0.000;-13.000;-13.000;-10.000;-11.000;19;26;0.961;0.950;35;
377.37;106;2430;16.500;0.000;-12.500;-12.500;-10.500;-11.500;19;29;0.961;0.950;38;
377.41;107;2446;16.500;0.000;-12.000;-11.500;-11.000;-12.000;19;29;0.961;0.940;40;
377.45;110;2465;16.500;0.000;-12.000;-11.500;-11.000;-12.500;19;29;0.961;0.940;42;
377.49;111;2473;16.500;0.000;-12.000;-11.500;-11.000;-13.000;19;30;0.961;0.940;43;
377.53;112;2481;16.500;0.000;-11.500;-11.000;-11.000;-13.000;19;31;0.961;0.940;44;
377.57;114;2495;16.000;0.000;-11.000;-10.000;-11.000;-13.500;19;31;0.938;0.930;47;
377.61;115;2503;16.500;0.000;-11.000;-10.000;-11.000;-14.000;19;31;0.930;0.930;50;
377.65;117;2522;16.000;0.000;-10.500;-10.500;-11.000;-14.500;19;32;0.953;0.920;52;
377.69;119;2542;16.000;0.000;-10.500;-10.500;-11.000;-14.000;19;32;0.922;0.920;56;
377.73;119;2553;16.000;0.000;-10.500;-10.500;-11.000;-14.000;19;33;0.891;0.920;58;
377.77;119;2563;16.000;0.000;-10.500;-10.000;-11.000;-14.000;19;34;0.852;0.910;60;
377.81;121;2596;16.000;0.000;-10.000;-10.500;-11.000;-14.000;19;35;0.859;0.910;63;
377.85;122;2617;16.000;0.000;-9.500;-10.000;-11.000;-14.000;19;35;0.898;0.910;67;
377.89;123;2633;16.000;0.000;-9.500;-10.000;-11.000;-13.500;19;37;0.867;0.910;70;
377.93;124;2649;16.000;0.000;-9.000;-10.000;-11.000;-13.500;19;37;0.852;0.900;73;
377.97;127;2671;16.000;0.000;-9.000;-10.500;-11.000;-13.000;19;38;0.883;0.900;76;
378.01;128;2682;16.000;0.000;-9.000;-10.500;-11.000;-13.000;19;38;0.875;0.900;78;
378.05;128;2693;16.000;0.000;-9.000;-10.000;-11.000;-13.000;19;38;0.867;0.900;79;
378.09;129;2715;16.000;0.000;-9.000;-9.500;-11.000;-12.500;19;41;0.852;0.900;82;
378.13;131;2736;16.000;0.000;-8.500;-9.000;-11.000;-12.500;19;41;0.852;0.900;85;
378.17;132;2756;16.000;0.000;-8.000;-8.500;-11.000;-12.500;19;41;0.898;0.900;86;
378.21;134;2787;16.000;0.000;-8.000;-8.500;-11.000;-12.000;19;42;0.922;0.900;88;
378.25;135;2800;16.500;0.000;-8.000;-8.500;-11.000;-12.000;19;43;0.922;0.900;90;
378.29;135;2813;16.500;0.000;-8.000;-8.500;-11.000;-12.000;19;44;0.914;0.900;91;
378.33;138;2836;16.500;0.000;-8.000;-8.000;-11.000;-11.500;19;45;0.914;0.900;92;
378.37;138;2855;16.500;0.000;-8.000;-7.500;-11.000;-11.500;19;47;0.906;0.900;93;
378.41;141;2874;16.500;0.000;-8.000;-7.500;-11.000;-11.000;19;47;0.906;0.900;94;
378.45;143;2905;16.500;0.000;-8.000;-7.000;-11.000;-11.000;19;48;0.914;0.900;94;
378.49;145;2933;16.500;0.000;-8.000;-6.500;-11.000;-11.000;19;51;0.906;0.900;95;
378.53;146;2944;16.500;0.000;-8.000;-6.500;-11.000;-11.000;19;51;0.906;0.900;96;
378.57;146;2955;16.500;0.000;-8.000;-6.500;-11.000;-11.000;19;51;0.906;0.900;96;
378.61;149;2993;16.500;0.000;-8.000;-6.500;-11.000;-10.500;19;52;0.914;0.900;96;
378.65;152;3015;16.500;0.000;-8.000;-7.500;-11.000;-11.000;19;54;0.914;0.890;96;
378.69;154;3037;16.500;0.000;-8.000;-8.000;-11.000;-11.000;19;55;0.898;0.890;96;
378.73;153;3074;16.500;0.000;-8.000;-8.000;-11.000;-11.000;19;58;0.898;0.870;96;
378.77;155;3085;16.500;0.000;-8.000;-8.500;-11.000;-11.000;19;59;0.898;0.870;96;
378.81;157;3095;16.000;0.000;-8.000;-8.500;-11.000;-11.000;19;59;0.891;0.870;96;
378.85;160;3128;16.000;0.000;-8.000;-8.000;-11.000;-11.000;19;62;0.883;0.860;95;
378.89;162;3154;16.000;0.000;-8.000;-8.500;-11.000;-11.000;19;62;0.891;0.840;91;
378.93;165;3189;16.000;0.000;-8.000;-8.000;-11.000;-11.000;19;63;0.867;0.830;81;
378.97;167;3215;15.500;0.000;-8.000;-8.000;-11.000;-11.000;19;66;0.859;0.820;66;
379.01;169;3255;15.500;0.000;-8.000;-8.000;-11.000;-11.000;19;67;0.852;0.820;56;
379.05;170;3268;15.500;0.000;-8.000;-8.000;-11.000;-11.000;19;69;0.844;0.810;54;
379.09;170;3280;15.500;0.000;-8.000;-8.000;-11.000;-11.000;19;70;0.836;0.810;51;
379.13;172;3316;15.500;0.000;-8.500;-8.000;-11.000;-11.000;19;70;0.828;0.810;47;
379.17;172;3342;15.500;0.000;-8.500;-8.000;-11.000;-11.500;19;68;0.828;0.810;40;
379.21;171;3370;16.000;0.000;-8.500;-8.000;-11.000;-11.500;19;69;0.797;0.810;36;
379.25;167;3397;16.000;0.000;-8.500;-8.000;-11.000;-11.500;19;64;0.797;0.860;34;
379.29;159;3416;16.500;0.000;-8.500;-8.000;-11.000;-11.500;19;59;0.789;0.900;32;
379.33;153;3428;17.000;0.000;-9.000;-8.000;-11.000;-11.500;19;58;0.789;0.900;32;
379.37;146;3440;17.500;0.000;-9.000;-8.000;-11.000;-11.500;19;57;0.789;0.900;32;
379.41;139;3460;18.500;0.000;-9.000;-8.000;-11.000;-11.500;19;52;0.781;0.900;31;
379.45;128;3480;19.500;0.000;-9.500;-8.000;-11.000;-11.500;18;49;0.813;0.900;31;
379.49;122;3501;20.000;0.000;-11.000;-9.000;-11.000;-11.500;19;44;0.813;0.900;29;
379.53;113;3523;22.000;0.000;-12.000;-9.500;-11.000;-11.500;19;38;0.797;0.960;27;
379.57;108;3526;23.000;0.000;-13.000;-10.500;-11.000;-11.500;19;34;0.797;0.970;26;
379.61;102;3528;23.500;0.000;-14.000;-11.000;-10.500;-11.000;18;30;0.797;0.970;24;
379.65;84;3523;25.500;0.000;-16.500;-15.000;-8.000;-11.000;18;19;0.797;0.980;19;
379.69;64;3513;29.500;0.000;-20.000;-17.500;-5.500;-10.500;18;14;0.766;0.980;14;
379.73;49;3476;32.500;0.000;-20.000;-19.500;-5.000;-10.000;18;8;0.688;1.000;11;
379.77;39;3437;36.000;0.000;-20.000;-23.000;-5.000;-8.000;18;5;0.664;1.000;5;
379.81;31;3418;37.000;0.000;-20.000;-24.000;-5.000;-6.500;18;5;0.734;1.000;0;
379.85;29;3386;37.500;0.000;-20.000;-24.000;-5.000;-6.000;18;4;0.781;1.000;0;
379.89;27;3353;37.500;0.000;-20.000;-24.000;-5.000;-5.000;18;3;0.828;1.000;0;
379.93;25;3309;37.500;0.000;-20.000;-24.000;-5.000;-3.000;18;2;0.867;1.000;0;
379.97;23;3272;37.500;0.000;-20.000;-23.000;-5.000;-3.000;18;2;0.891;1.000;0;
380.01;22;3212;37.500;0.000;-20.000;-21.500;-5.000;-2.500;18;2;0.891;1.000;0;
380.05;21;3171;37.500;0.000;-20.000;-20.000;-5.000;-3.000;18;2;0.914;1.000;0;
380.09;21;3151;37.500;0.000;-20.000;-19.000;-5.000;-3.000;18;2;0.922;1.000;0;
380.13;20;3130;37.500;0.000;-20.000;-17.500;-5.000;-3.000;18;2;0.922;1.000;0;
380.17;20;3063;37.500;0.000;-20.000;-17.000;-5.000;-2.500;18;2;0.961;1.000;0;
380.21;19;2998;37.000;0.000;-20.000;-17.500;-5.000;-3.000;18;2;0.992;1.000;1;
380.25;19;2887;37.000;0.000;-20.000;-18.000;-5.000;-3.000;18;2;1.008;1.000;10;
380.29;23;2742;37.000;0.000;-20.000;-19.000;-5.000;-3.000;18;4;0.992;1.000;16;
380.33;31;2647;36.500;0.000;-20.000;-20.500;-5.000;-3.000;18;6;1.008;1.000;20;
380.37;36;2585;35.500;0.000;-20.000;-21.000;-5.000;-3.000;18;7;1.008;1.000;20;
380.41;40;2523;34.500;0.000;-20.000;-21.000;-5.000;-3.000;18;7;1.000;1.000;20;
380.45;45;2419;31.500;0.000;-20.000;-21.000;-5.000;-2.500;18;7;0.984;0.990;20;
380.49;48;2419;30.500;0.000;-20.000;-21.500;-5.000;-3.000;18;8;0.961;0.990;20;
380.53;49;2446;29.500;0.000;-20.000;-21.000;-5.000;-3.500;18;8;0.969;0.990;20;
380.57;50;2477;29.500;0.000;-20.000;-20.500;-5.000;-3.500;18;8;0.969;0.990;20;
380.61;50;2463;29.500;0.000;-20.000;-20.500;-5.000;-3.500;18;8;0.977;0.990;20;
380.65;49;2448;29.500;0.000;-20.000;-20.000;-5.000;-3.500;18;7;0.984;0.990;20;
380.69;48;2423;29.500;0.000;-20.000;-20.000;-5.000;-4.000;18;8;0.992;0.990;20;
380.73;47;2450;30.000;0.000;-20.000;-19.500;-5.000;-4.500;18;8;0.984;0.990;20;
380.77;47;2471;30.500;0.000;-20.000;-19.500;-5.000;-4.500;18;8;0.953;0.990;20;
380.81;46;2451;31.000;0.000;-20.000;-19.500;-5.000;-5.000;18;6;0.938;0.990;19;
380.85;44;2435;32.000;0.000;-20.000;-19.000;-5.000;-5.000;18;6;0.938;0.990;19;
380.89;43;2442;32.500;0.000;-20.000;-19.000;-5.000;-5.000;18;6;0.938;0.990;19;
380.93;42;2448;32.500;0.000;-20.000;-19.000;-5.000;-5.000;18;6;0.930;0.990;18;
380.97;41;2460;33.000;0.000;-20.000;-19.000;-5.000;-5.500;18;6;0.930;0.990;18;
381.01;40;2447;34.000;0.000;-20.000;-19.500;-5.000;-5.500;18;6;0.930;1.000;17;
381.05;38;2436;34.500;0.000;-20.000;-19.500;-5.000;-5.500;18;6;0.938;1.000;17;
381.09;38;2446;34.500;0.000;-20.000;-20.000;-5.000;-5.500;18;4;0.953;1.000;17;
381.13;38;2449;34.500;0.000;-20.000;-20.000;-5.000;-6.000;18;4;0.953;1.000;16;
381.17;37;2451;34.500;0.000;-20.000;-20.000;-5.000;-6.000;18;4;0.953;1.000;15;
381.21;34;2451;35.000;0.000;-20.000;-20.000;-5.000;-5.500;18;4;0.961;1.000;15;
381.25;33;2442;35.000;0.000;-20.000;-20.000;-5.000;-5.500;18;4;0.961;1.000;15;
381.29;33;2438;35.000;0.000;-20.000;-20.500;-5.000;-5.500;18;4;0.961;1.000;14;
381.33;31;2444;35.500;0.000;-20.000;-20.500;-5.000;-5.500;18;4;0.969;1.000;14;
381.37;30;2444;35.500;0.000;-20.000;-20.000;-5.000;-5.500;18;4;0.984;1.000;12;
381.41;29;2442;35.500;0.000;-20.000;-20.500;-5.000;-5.500;18;4;0.977;1.000;12;
381.45;28;2439;35.500;0.000;-20.000;-20.500;-5.000;-5.000;18;4;0.969;1.000;11;
381.49;27;2436;35.500;0.000;-20.000;-20.500;-5.000;-5.500;18;2;0.984;1.000;10;
381.53;25;2434;35.500;0.000;-20.000;-20.500;-5.000;-5.000;18;2;0.984;1.000;9;
381.57;24;2432;35.500;0.000;-20.000;-21.000;-5.000;-5.000;18;2;0.984;1.000;8;
381.61;23;2430;35.500;0.000;-20.000;-21.000;-5.000;-5.000;18;2;0.984;1.000;8;
381.65;23;2426;35.500;0.000;-20.000;-21.000;-5.000;-5.000;18;2;0.984;1.000;7;
381.69;23;2422;35.500;0.000;-20.000;-21.000;-5.000;-5.000;18;2;0.984;1.000;5;
381.73;21;2410;35.500;0.000;-20.000;-20.500;-5.000;-4.500;18;2;0.984;1.000;5;
381.77;19;2394;35.000;0.000;-20.000;-20.500;-5.000;-4.500;18;2;0.969;1.000;5;
381.81;19;2361;35.000;0.000;-20.000;-20.000;-5.000;-4.500;18;2;0.961;1.000;4;
381.85;18;2404;35.500;0.000;-20.000;-20.000;-5.000;-4.000;18;2;0.938;1.000;3;
381.89;18;2439;35.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;0.930;1.000;1;
381.93;17;2433;35.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;0.945;1.000;1;
381.97;16;2427;35.500;0.000;-20.000;-20.000;-5.000;-4.500;18;2;0.953;1.000;0;
382.01;15;2395;35.500;0.000;-20.000;-19.500;-5.000;-4.000;18;2;0.961;1.000;0;
