address,end_address,name,kind,subtype,size_bytes,width_bits,signed,rows,cols,subsystem,confidence,inbound_xrefs,callers,description,evidence,aliases,generated
0x9789,0x97C3,sub_9789,routine,unclassified-code,59,,,,,unknown,unclassified,1,0x966C,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x97C5,0x9A14,sub_97C5,routine,unclassified-code,592,,,,,unknown,unclassified,1,0x9675,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9A16,0x9B60,sub_9A16,routine,unclassified-code,331,,,,,unknown,unclassified,1,0xB46E,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9B61,0x9B78,sub_9B61,routine,unclassified-code,24,,,,,unknown,unclassified,1,0xB910,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9B79,0x9BB4,sub_9B79,routine,unclassified-code,60,,,,,unknown,unclassified,1,0x9B1D,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9BB5,0x9BFD,sub_9BB5,routine,unclassified-code,73,,,,,unknown,unclassified,2,0x9B6E|0x9C02,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9BFE,0x9D12,sub_9BFE,routine,unclassified-code,277,,,,,unknown,unclassified,1,0x9672,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9D13,0x9D23,sub_9D13,routine,unclassified-code,17,,,,,unknown,unclassified,1,0xD4A9,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9D25,0x9D4F,runtime_stage_9d25,routine,code,43,8,,,,unknown,open,1,0xD3E2,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0x9D51,0x9D55,sub_9D51,routine,unclassified-code,5,,,,,unknown,unclassified,1,0xD616,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9D56,0x9D7B,sub_9D56,routine,unclassified-code,38,,,,,unknown,unclassified,1,0x9D51,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9D88,0x9D9E,sub_9D88,routine,unclassified-code,23,,,,,unknown,unclassified,1,0x9D53,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9E87,0x9E97,sub_9E87,routine,unclassified-code,17,,,,,unknown,unclassified,1,0x9663,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9E98,0x9EAE,sub_9E98,routine,unclassified-code,23,,,,,unknown,unclassified,1,0xB8DD,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9EAF,0x9EC4,sub_9EAF,routine,unclassified-code,22,,,,,unknown,unclassified,1,0xB887,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9EC5,0x9F01,sub_9EC5,routine,unclassified-code,61,,,,,unknown,unclassified,1,0x96C9,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0x9F02,0xA001,spi_status_stream,routine,code,256,8,,,,diagnostics,confirmed,0,,Stream selected live RAM/status bytes through the SPI peripheral using pointer frame 0x8010.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xA002,0xA011,sub_A002,routine,unclassified-code,16,,,,,unknown,unclassified,1,0x9684,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA012,0xA021,sub_A012,routine,unclassified-code,16,,,,,unknown,unclassified,1,0xB913,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA3DE,0xA5F6,sub_A3DE,routine,unclassified-code,537,,,,,unknown,unclassified,1,0xD5B3,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA5F7,0xA618,sub_A5F7,routine,unclassified-code,34,,,,,unknown,unclassified,4,0xA549|0xA57C|0xA59B|0xA5BA,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA619,0xA66A,sub_A619,routine,unclassified-code,82,,,,,unknown,unclassified,4,0xA529|0xA535|0xA541|0xA574,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA696,0xA6E4,sci_mode_init,routine,code,79,8,,,,diagnostics,strong,1,0xB896,Initialize SCI diagnostic mode from calibration/config bytes 0x8009/0x800B.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xA6E5,0xA758,sci_buffers_init,routine,code,116,8,,,,diagnostics,strong,1,0xB893,Initialize SCI/service buffers and packet state.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xA759,0xA777,sub_A759,routine,unclassified-code,31,,,,,unknown,unclassified,1,0x9EC5,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xA7DE,0xA9EA,sub_A7DE,routine,unclassified-code,525,,,,,unknown,unclassified,0,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xAAD0,0xAAD2,sci_service_dispatch_aad0,routine,code,3,8,,,,diagnostics,strong,0,,SCI/service dispatch path that can jump to hardware service initialization at 0x4F10.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xAAE0,0xAE76,sci_service_55_entry,routine,code,919,8,,,,diagnostics,confirmed,0,,"Special SCI response/service entry: sets mode 0x06, stack 0x916A, then jumps to 0xD80B.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xAFC0,0xB26C,sub_AFC0,routine,unclassified-code,685,,,,,unknown,unclassified,1,0xB471,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xB26E,0xB2A9,interp_1d_word,routine,code,60,8,,,,math,confirmed,8,0x7132|0xD607|0xE438|0xE458|0xE520|0xE804|0xE811|0xE9A0,One-dimensional 16-bit interpolation helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB2AB,0xB2B9,interp_1d_u8,routine,code,15,8,,,,math,confirmed,53,0x4353|0x43A3|0x44B4|0x4599|0x45BF|0x46EB|0x48FF|0x49B0|0x49C1|0x560F|0x5618|0x575F|0x5D03|0x5D88|0x7150|0x716E|0x7212|0x72C3|0x952C|0x97E1|0x9B68|0x9D1A|0xBA64|0xBA7E|0xBA8B|0xBA98|0xBAAE|0xBE9D|0xC037|0xC121|0xC12E|0xC13B|0xC224|0xC2A9|0xCC38|0xD5E6|0xD5F6|0xE404|0xE44B|0xE506|0xE513|0xE7D4|0xE7F7|0xE81E|0xE82B|0xE838|0xE845|0xE8BA|0xE9C4|0xE9F6|0xEA1D|0xEA3A|0xEB24,One-dimensional unsigned byte interpolation helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB2BA,0xB2D4,interp_1d_s8,routine,code,27,8,,,,math,strong,3,0xBA71|0xD6FC|0xE396,One-dimensional signed-byte interpolation helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB2D6,0xB329,interp_2d_u8,routine,code,84,8,,,,math,confirmed,12,0x4927|0x6366|0x6ECA|0x7270|0x9BAE|0xBA57|0xBE90|0xC2BE|0xD131|0xD13D|0xD149|0xD15A,Two-dimensional unsigned byte interpolation helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB32B,0xB381,interp_2d_s8,routine,code,87,8,,,,math,confirmed,4,0x496A|0xE3DE|0xE866|0xE887,Two-dimensional signed-byte interpolation helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB383,0xB3B7,axis_lookup_u8,routine,code,53,8,,,,axes,confirmed,7,0x41E9|0x4349|0x4399|0x5CFC|0x5D81|0x6354|0xC289,Axis/index helper.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB3B9,0xB3F4,period_axis_lookup,routine,code,60,8,,,,speed-rpm,confirmed,1,0xD47C,Axis/index helper used to normalize engine period into the RPM axis.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB3F6,0xB405,iir_step_u8_to_q8_8,routine,code,16,,,,,math,confirmed,9,0x4182|0x4203|0x433A|0x438A|0x43D2|0x9805|0xBB3F|0xC27D|0xD16E,First-order signed step: move a Q8.8 state at X toward byte input A using gain B.,decoded instruction flow at 0xB3F6; caller/callee context,,false
0xB407,0xB41B,iir_step_s16,routine,code,21,,,,,math,strong,3,0xCE11|0xD4C2|0xD7AE,Signed 16-bit first-order step toward an input using a gain/scale stored with the state descriptor.,decoded instruction flow at 0xB407; caller/callee context,,false
0xB41C,0xB42D,scale_signed_delta,routine,code,18,,,,,math,strong,2,0xB40F|0xB417,Internal signed-delta multiply/scale helper used by the 16-bit IIR step.,decoded instruction flow at 0xB41C; caller/callee context,,false
0xB42F,0xB446,saturating_u8_gain_product,routine,code,24,,,,,math,confirmed,6,0x40B6|0x40D4|0x4163|0x4328|0x4378|0x43EE,Saturating unsigned/signed byte combine followed by gain multiplication; used by ADC filters.,decoded instruction flow at 0xB42F; caller/callee context,,false
0xB447,0xB474,fuel_runtime_sequence,routine,code,46,8,,,,fuel,strong,1,0x7743,"Central ordered fuel path: scheduler/state, signed trims, and final high-load stage.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xB476,0xB48B,runtime_stage_b476,routine,code,22,8,,,,unknown,open,1,0xD370,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB48C,0xB554,runtime_stage_b48c,routine,code,201,8,,,,unknown,open,1,0xD373,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB555,0xB561,countdown_init_b555,routine,code,13,8,,,,unknown,strong,1,0xB922,Initialize countdown/timer pair 0x2469/0x246A and status flag 0x009C.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB562,0xB57E,runtime_stage_b562,routine,code,29,8,,,,unknown,open,1,0xD37C,Periodic runtime state update.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB57F,0xB582,sub_B57F,routine,unclassified-code,4,,,,,unknown,unclassified,1,0xB44A,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xB800,0xB93C,reset_entry,routine,code,317,8,,,,initialization,confirmed,0,,"Reset entry: stack/register init, watchdog, calibration-window copy, subsystem init, jump to main loop.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xB93D,0xB941,fault_soft_restart_bit01,routine,code,5,8,,,,fault,confirmed,0,,Set RAM 0x0094 bit 0x01 and re-enter reset flow.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB942,0xB947,fault_soft_restart_bit02,routine,code,6,8,,,,fault,confirmed,0,,Set RAM 0x0094 bit 0x02 and re-enter reset flow.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB948,0xB94C,fault_fatal_bit04,routine,code,5,8,,,,fault,confirmed,0,,Set RAM 0x0094 bit 0x04 and enter fatal path.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xB94D,0xB95E,fault_stop_bit08,routine,code,18,8,,,,fault,confirmed,0,,"Set RAM 0x0094 bit 0x08, force outputs safe, loop forever.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xB95F,0xBA33,sub_B95F,routine,unclassified-code,213,,,,,unknown,unclassified,1,0xB8EC,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBA34,0xBA5C,sub_BA34,routine,unclassified-code,41,,,,,unknown,unclassified,1,0xD60D,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBA5D,0xBB3D,ignition_output_vector_lookup,routine,code,225,8,,,,ignition,strong,0,,Lookup ignition output phase/width/retard support vectors.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xBB3F,0xBB96,sub_BB3F,routine,unclassified-code,88,,,,,unknown,unclassified,4,0xBADD|0xBAFA|0xBB17|0xBB34,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBB98,0xBC11,ignition_output_init,routine,code,122,8,,,,ignition,strong,1,0xB91F,Initialize ignition output/vector state.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xBC12,0xBC19,sub_BC12,routine,unclassified-code,8,,,,,unknown,unclassified,1,0xB8F2,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBC1A,0xBC8F,sub_BC1A,routine,unclassified-code,118,,,,,unknown,unclassified,2,0x7F46|0x7FB9,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBC91,0xBD11,sub_BC91,routine,unclassified-code,129,,,,,unknown,unclassified,0,,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBD13,0xBD57,sub_BD13,routine,unclassified-code,69,,,,,unknown,unclassified,1,0x7740,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBD59,0xBD6C,sub_BD59,routine,unclassified-code,20,,,,,unknown,unclassified,2,0xBD27|0xBD33,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBD6E,0xBDEB,service_transfer_state_machine,routine,code,126,,,,,hardware-service,strong,7,0x4FA0|0x506A|0x51FB|0x52DD|0x5419|0x961C|0x96BC,Timed byte-transfer state machine using 0x103B and RAM 0x246B-0x2472.,decoded instruction flow at 0xBD6E; caller/callee context,,false
0xBDEC,0xBDF5,reset_service_transfer_state,routine,code,10,,,,,hardware-service,confirmed,4,0x4F6E|0x968B|0xB88A|0xD86F,Clear transfer state/countdown and hardware register 0x103B.,decoded instruction flow at 0xBDEC; caller/callee context,,false
0xBDF6,0xBE64,sub_BDF6,routine,unclassified-code,111,,,,,unknown,unclassified,1,0x9681,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xBE65,0xBF60,idle_air_control,routine,code,252,8,,,,idle,strong,0,,"Interpolate 0x888E and CTS support 0x8970, update 0x2484/0x2486 and actuator state.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xBF62,0xBF6D,sub_BF62,routine,unclassified-code,12,,,,,unknown,unclassified,2,0xBF0F|0xBF35,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xC000,0xC90E,closed_loop_adaptive_state_machine,routine,code,2319,8,,,,closed-loop,confirmed,2,0xD45D|0xD599,Closed-loop/adaptive state machine using calibration region 0x9000-0x912B.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xC910,0xC949,runtime_stage_c910,routine,code,58,8,,,,unknown,open,1,0xD376,Periodic runtime stage.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xC94B,0xC97B,adaptive_cell_interpolation,routine,code,49,8,,,,closed-loop,confirmed,2,0xCB4A|0xCB54,Interpolate learned/adaptive trim cells.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xC97C,0xC9C3,sub_C97C,routine,unclassified-code,72,,,,,unknown,unclassified,1,0x965D,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xC9C8,0xCAC3,sub_C9C8,routine,unclassified-code,252,,,,,unknown,unclassified,2,0x6D2F|0x965A,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCAC5,0xCAD5,clamp_d_to_range_at_x,routine,code,17,,,,,math,confirmed,10,0xC5A5|0xC5B2|0xC5BF|0xC5CC|0xC5D9|0xC5E6|0xC5F3|0xC6E2|0xC6EE|0xC72B,Clamp D to the inclusive 16-bit bounds stored at X+0 and X+2.,decoded instruction flow at 0xCAC5; caller/callee context,,false
0xCAD7,0xCB42,sub_CAD7,routine,unclassified-code,108,,,,,unknown,unclassified,1,0xB8EF,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCB43,0xCB5A,sub_CB43,routine,unclassified-code,24,,,,,unknown,unclassified,2,0xB90D|0xC578,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCB5B,0xCB6D,sub_CB5B,routine,unclassified-code,19,,,,,unknown,unclassified,2,0xB4D7|0xCB20,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCB6E,0xCB9A,sub_CB6E,routine,unclassified-code,45,,,,,unknown,unclassified,1,0xB8F5,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCB9B,0xCBA8,sub_CB9B,routine,unclassified-code,14,,,,,unknown,unclassified,1,0xD5B0,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCBA9,0xCBC2,sub_CBA9,routine,unclassified-code,26,,,,,unknown,unclassified,1,0x967E,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCBC4,0xCBEE,sub_CBC4,routine,unclassified-code,43,,,,,unknown,unclassified,1,0xB916,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCBEF,0xCBFF,seed_bank_selector_20b1,routine,code,17,8,,,,unknown,confirmed,0,,"Load calibration 0x800A, decrement it, and store runtime bank selector 0x20B1.",existing reverse-engineering bundle / repository LOGIC.md,,false
0xCC00,0xCD39,adaptive_trim_update_gate,routine,code,314,8,,,,closed-loop,strong,1,0xCBBC,Adaptive trim update/entry logic.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xCD3A,0xCD6C,sub_CD3A,routine,unclassified-code,51,,,,,unknown,unclassified,3,0xCCDF|0xCD1B|0xCD35,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xCD6D,0xCE38,adaptive_trim_slew_update,routine,code,204,,,,,closed-loop,strong,4,0xCCEA|0xCD13|0xCD27|0xCD30,Update adaptive correction accumulator 0x24A2/0x24B0 using state flags and calibrated step sizes.,decoded instruction flow at 0xCD6D; caller/callee context,,false
0xCE3A,0xD00E,sub_CE3A,routine,unclassified-code,469,,,,,unknown,unclassified,1,0xCBBF,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD00F,0xD03B,clamp_word_delta_to_s8_range,routine,code,45,,,,,math,confirmed,4,0xCFD0|0xCFE0|0xCFF0|0xD000,Clamp a word relative to calibration 0x8FFD to the signed-byte interval -256..255.,decoded instruction flow at 0xD00F; caller/callee context,,false
0xD03C,0xD04B,adaptive_cell_update_setup,routine,code,16,,,,,closed-loop,strong,4,0xCE98|0xCEC6|0xCF3C|0xCF6A,"Initialize bounds, pointers, and step for the adaptive learned-cell update worker.",decoded instruction flow at 0xD03C; caller/callee context,,false
0xD04C,0xD0C6,adaptive_cell_update_worker,routine,code,123,,,,,closed-loop,strong,2,0xCECB|0xCF6F,Accumulate adaptive trim and periodically move a learned RAM cell within calibrated bounds.,decoded instruction flow at 0xD04C; caller/callee context,,false
0xD0C8,0xD103,sub_D0C8,routine,unclassified-code,60,,,,,unknown,unclassified,1,0xB44D,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD105,0xD174,sub_D105,routine,unclassified-code,112,,,,,unknown,unclassified,1,0xD613,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD176,0xD17C,sub_D176,routine,unclassified-code,7,,,,,unknown,unclassified,1,0xB8E6,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD17D,0xD1A3,adaptive_substate,routine,code,39,8,,,,closed-loop,strong,0,,Adaptive/closed-loop substate calculation.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD1A4,0xD1B2,sub_D1A4,routine,unclassified-code,15,,,,,unknown,unclassified,1,0xCBB9,Reachable direct-call or vector entry not yet semantically classified.,recursive control-flow graph,,true
0xD2D9,0xD36E,main_runtime_loop,routine,code,150,8,,,,unknown,confirmed,0,,Timer/stack/watchdog guard followed by the fixed periodic scheduler.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD36F,0xD46C,main_periodic_body,routine,code,254,8,,,,speed-rpm,confirmed,0,,Main ordered periodic call body.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD46D,0xD481,build_rpm_axis_2036,routine,code,21,8,,,,speed-rpm,confirmed,0,,Normalize RAM 0x00BA through axis 0x929E into RAM 0x2036.,existing reverse-engineering bundle / repository LOGIC.md,,false
0xD482,0xD6AB,build_rpm_index_2044,routine,code,554,8,,,,speed-rpm,confirmed,0,,Build 19-site RPM index used by ignition/adaptive support vectors.,existing reverse-engineering bundle / repository LOGIC.md,,false
